stop_id,stop_name,stop_lat,stop_lon,date_opened,date_opened_min,date_opened_max,date_precision,date_closed
ITHS02518,Saint Dalmas de Tende,44.0503390667,7.5895127866927,19310101,19150101,19310101,window_1915_1931,
ITHS02519,Sairano,45.138858,9.046868,18850101,18770101,18850101,window_1877_1885,
ITHS02520,Salandra,40.5275180,16.3191800,18850101,18770101,18850101,window_1877_1885,
ITHS02521,Salandra-Grottole,40.583446,16.351564,18760101,,18760101,open_by_1876,
ITHS02522,Salassa,45.351402,7.678572,18850101,18770101,18850101,window_1877_1885,
ITHS02523,Salbertrand,45.073478,6.887428,18760101,,18760101,open_by_1876,
ITHS02524,Sale,44.9806560,8.8093480,18760101,,18760101,open_by_1876,
ITHS02525,Sale Langhe,44.392425,8.077468,18850101,18770101,18850101,window_1877_1885,
ITHS02526,Salemi Gibellina,37.806619,12.865517,18990101,18860101,18990101,window_1886_1899,
ITHS02527,Salerno,40.675137,14.772822,18760101,,18760101,open_by_1876,
ITHS02528,Saletto,45.22274,11.535093,18850101,18770101,18850101,window_1877_1885,
ITHS02529,Saliceta San Giuliano,44.6242681,10.8978233,18990101,18860101,18990101,window_1886_1899,
ITHS02530,Saliceto,44.404437,8.172887,18850101,18770101,18850101,window_1877_1885,
ITHS02531,Saline,45.2937603,11.5788894,18760101,,18760101,open_by_1876,
ITHS02532,Saline di Reggio,37.938677,15.710664,18850101,18770101,18850101,window_1877_1885,
ITHS02533,Salone,41.915253,12.636215,18990101,18860101,18990101,window_1886_1899,
ITHS02534,Saluggia,45.23443,8.017112,18760101,,18760101,open_by_1876,
ITHS02535,Salussola,45.44438,8.115195,18760101,,18760101,open_by_1876,
ITHS02536,Saluzzo,44.643109699178,7.4985946313162,18760101,,18760101,open_by_1876,
ITHS02537,Salvaterra,44.6012900,10.7663936,18850101,18770101,18850101,window_1877_1885,
ITHS02538,Salza Irpina,40.922251,14.881761,18990101,18860101,18990101,window_1886_1899,
ITHS02539,Salzano,45.5213440,12.1063704,19100101,19100101,19100101,exact,
ITHS02540,Samassi,39.4813410,8.9076370,18760101,,18760101,open_by_1876,
ITHS02541,Samoggia,44.567307,11.146221,18760101,,18760101,open_by_1876,
ITHS02542,Samolaco,46.246436,9.423582,18990101,18860101,18990101,window_1886_1899,
ITHS02543,Sampieri,36.73188,14.744577,18990101,18860101,18990101,window_1886_1899,
ITHS02544,San Benedetto del Tronto,42.954386,13.882297,18990101,18860101,18990101,window_1886_1899,
ITHS02545,San Bonifacio,45.40276,11.27406,18850101,18770101,18850101,window_1877_1885,
ITHS02546,San Cesario,45.5813027,10.2889459,18850101,18770101,18850101,window_1877_1885,
ITHS02547,San Demetrio de' Vestini,42.294447,13.536543,18850101,18770101,18850101,window_1877_1885,
ITHS02548,San Dona di Piave Jesolo,45.63983,12.559791,18990101,18860101,18990101,window_1886_1899,
ITHS02549,San Donato,45.4290860,9.2563154,18850101,18770101,18850101,window_1877_1885,
ITHS02550,San Donnino,44.1813359,10.3108704,18850101,18770101,18850101,window_1877_1885,
ITHS02551,San Felice sul Panaro,44.834527,11.140243,18990101,18860101,18990101,window_1886_1899,
ITHS02552,San Felice sul Panaro,44.834527,11.140243,18990101,18860101,18990101,window_1886_1899,
ITHS02553,San Fili,39.3386323,16.1433436,18990101,18860101,18990101,window_1886_1899,
ITHS02554,San Gavino,39.5577182,8.8005947,18990101,18860101,18990101,window_1886_1899,
ITHS02555,San Germano Vercellese,45.353603,8.249958,18850101,18770101,18850101,window_1877_1885,
ITHS02556,San Giorgio,38.173967,14.94414,18760101,,18760101,open_by_1876,
ITHS02557,San Giorgio delle Pertiche,45.542538,11.917455,18850101,18770101,18850101,window_1877_1885,
ITHS02558,San Giorgio di Nogaro,45.82917,13.210315,18990101,18860101,18990101,window_1886_1899,
ITHS02559,San Giorgio di Piano,44.646641,11.37901,18850101,18770101,18850101,window_1877_1885,
ITHS02560,San Giovanni d'Asso,43.153292,11.593803,18850101,18770101,18850101,window_1877_1885,
ITHS02561,San Giovanni in croce,45.075783,10.377527,18850101,18770101,18850101,window_1877_1885,
ITHS02562,San Giovanni in Persiceto,44.643151,11.189444,19000101,19000101,19000101,exact,
ITHS02563,San Giuliano,45.1383505,7.0838869,18850101,18770101,18850101,window_1877_1885,
ITHS02564,San Giuseppe,45.5310701,9.9907841,18990101,18860101,18990101,window_1886_1899,
ITHS02565,San Giuseppe di Cairo,44.370096,8.28864,18990101,18860101,18990101,window_1886_1899,
ITHS02567,San Lorenzo al Mare,43.8589257,7.9623981,18990101,18860101,18990101,window_1886_1899,
ITHS02568,San Martino della Battaglia,45.4386608,10.5979528,18850101,18770101,18850101,window_1877_1885,
ITHS02569,San Maurizio Canavese,-9.019375697908,4.5112471566161,18850101,18770101,18850101,window_1877_1885,
ITHS02570,San Miniato,43.6797502,10.8500949,18850101,18770101,18850101,window_1877_1885,
ITHS02571,San Nicola,0.0,4.5112561156128,18850101,18770101,18850101,window_1877_1885,
ITHS02572,San Pelagio,45.7658992,13.6869998,18850101,18770101,18850101,window_1877_1885,
ITHS02573,San Pellegrino Terme,45.8386307,9.6647313,19070101,19070101,19070101,exact,
ITHS02574,San Pietro in Casale,44.697928,11.404763,18850101,18770101,18850101,window_1877_1885,
ITHS02576,San Pietro Vernotico,40.48902,18.000716,18850101,18770101,18850101,window_1877_1885,
ITHS02577,San Sepolcro,43.561698474373,12.144963566884,18990101,18860101,18990101,window_1886_1899,
ITHS02579,San Severo,41.6897761,15.3776211,18850101,18770101,18850101,window_1877_1885,
ITHS02580,San Silvestro,45.19366,8.148095,18990101,18860101,18990101,window_1886_1899,
ITHS02581,San Sostene,38.6378282,16.4871289,18850101,18770101,18850101,window_1877_1885,
ITHS02582,San Stino di Livenza,45.721088,12.682769,18990101,18860101,18990101,window_1886_1899,
ITHS02584,San Trovaso,45.627623,12.233886,18990101,18860101,18990101,window_1886_1899,
ITHS02585,San Venanzo,42.8693370,12.2698590,19010101,19010101,19010101,exact,
ITHS02586,San Vendemiano,45.8907463,12.3338437,18990101,18860101,18990101,window_1886_1899,
ITHS02588,San Vincenzo,43.100366,10.539823,18760101,,18760101,open_by_1876,
ITHS02590,San Vito al Tagliamento,45.912433,12.851594,18990101,18860101,18990101,window_1886_1899,
ITHS02591,San Vito Lanciano,42.307401,14.448093,18990101,18860101,18990101,window_1886_1899,
ITHS02592,San Zeno Folzano,45.491552,10.211683,18850101,18770101,18850101,window_1877_1885,
ITHS02593,Sanarica,0.0,4.5112561156128,19110101,19110101,19110101,exact,
ITHS02594,Sandigliano,45.519652,8.081531,18760101,,18760101,open_by_1876,
ITHS02595,Sanfre,44.74799,7.796793,18850101,18770101,18850101,window_1877_1885,
ITHS02596,Sangano,45.874464,8.630769,18990101,18860101,18990101,window_1886_1899,
ITHS02597,Sangemini,42.622864319091,12.536177087587,19100101,19100101,19100101,exact,
ITHS02599,Sanguinetto,45.188811,11.152467,18990101,18860101,18990101,window_1886_1899,
ITHS02600,Sanluri,39.5626420,8.8986360,18760101,,18760101,open_by_1876,
ITHS02601,Sanluri Stato,39.526147,8.850221,19310101,19150101,19310101,window_1915_1931,
ITHS02602,Sannazzaro,45.10554,8.905149,18760101,,18760101,open_by_1876,
ITHS02603,Sannazzaro de' Burgondi,45.0939911,8.9021801,18850101,18770101,18850101,window_1877_1885,
ITHS02604,Sannicola,0.0,4.5112561156128,18990101,18860101,18990101,window_1886_1899,
ITHS02605,Sanremo,43.821269,7.766693,18850101,18770101,18850101,window_1877_1885,
ITHS02606,Sansepolcro,43.561698474373,12.144963566884,18990101,18860101,18990101,window_1886_1899,
ITHS02607,Sant'Agapito-Longano,41.56184490563,14.219013493835,18990101,18860101,18990101,window_1886_1899,
ITHS02608,Sant'Agata di Militello,38.073554,14.640622,18990101,18860101,18990101,window_1886_1899,
ITHS02609,Sant'Alessio,43.8616845,10.4893072,18850101,18770101,18850101,window_1877_1885,
ITHS02610,Sant'Ambrogio,45.4625663,9.1729177,18850101,18770101,18850101,window_1877_1885,
ITHS02611,Sant'Andrea dell'Jonio,38.620097,16.553449,18990101,18860101,18990101,window_1886_1899,
ITHS02612,Sant'Antonino Vaie,45.109469,7.275931,18850101,18770101,18850101,window_1877_1885,
ITHS02613,Sant'Antonio Mantovano,45.187447,10.785806,18850101,18770101,18850101,window_1877_1885,
ITHS02614,Sant'Ellero,43.7420906,11.4699965,18990101,18860101,18990101,window_1886_1899,
ITHS02615,Santa Croce del Sannio,41.37114,14.705455,18850101,18770101,18850101,window_1877_1885,
ITHS02616,Santa Giustina Cesio,46.0777659,12.0428941,18990101,18860101,18990101,window_1886_1899,
ITHS02617,Santa Margherita,45.4917847,11.3113331,18850101,18770101,18850101,window_1877_1885,
ITHS02618,Santa Maria Capua Vetere,41.07353,14.254081,18990101,18860101,18990101,window_1886_1899,
ITHS02619,Santa Marinella,42.0354641,11.8679380,18760101,,18760101,open_by_1876,
ITHS02620,Santa Severa,42.0206920,11.9689866,18760101,,18760101,open_by_1876,
ITHS02621,Santa Teresa,42.4237950,14.1589310,18850101,18770101,18850101,window_1877_1885,
ITHS02623,Sante Marie,42.096993,13.21696,18990101,18860101,18990101,window_1886_1899,
ITHS02624,Santeramo,40.8026,16.76403,18990101,18860101,18990101,window_1886_1899,
ITHS02625,Santhia,45.363726,8.180093,19310101,19150101,19310101,window_1915_1931,
ITHS02626,SanthiÃ,45.363726,8.180093,18760101,,18760101,open_by_1876,
ITHS02627,Santo Stefano di Magra,44.156857,9.915202,18990101,18860101,18990101,window_1886_1899,
ITHS02629,Santo Stefano Lodigiano,45.122091,9.723606,18850101,18770101,18850101,window_1877_1885,
ITHS02630,Santuario,44.34607,8.435756,18760101,,18760101,open_by_1876,
ITHS02631,Sapri,40.078013,15.627204,18990101,18860101,18990101,window_1886_1899,
ITHS02632,Saraceni,41.3545814,13.9460605,19100101,19100101,19100101,exact,
ITHS02633,Saraceni,41.3545814,13.9460605,19080101,19080101,19080101,exact,
ITHS02634,Sarcidano,39.7616696,9.1142693,19310101,19150101,19310101,window_1915_1931,
ITHS02635,Sarmato,45.063043,9.491116,18760101,,18760101,open_by_1876,
ITHS02636,Sarno,40.813063,14.612442,18760101,,18760101,open_by_1876,
ITHS02637,Saronno,45.625309,9.030839,18850101,18770101,18850101,window_1877_1885,
ITHS02638,Sartirana,45.111728,8.67012,18760101,,18760101,open_by_1876,
ITHS02639,Sarzana,44.108865,9.960657,18760101,,18760101,open_by_1876,
ITHS02640,Sassa Tornimparte,42.360549,13.295333,18850101,18770101,18850101,window_1877_1885,
ITHS02641,Sassano,40.3377090,15.5630660,18990101,18860101,18990101,window_1886_1899,
ITHS02642,Sassari,40.729506,8.554157,18760101,,18760101,open_by_1876,
ITHS02643,Sassi,45.0793220,7.7323063,18990101,18860101,18990101,window_1886_1899,
ITHS02644,Sasso,44.5296493,10.2826247,18760101,,18760101,open_by_1876,
ITHS02645,Sasso Marconi,44.394939,11.254333,18850101,18770101,18850101,window_1877_1885,
ITHS02646,Sassoferrato,43.4508662,12.8344887,18990101,18860101,18990101,window_1886_1899,
ITHS02647,Sassuolo,44.5409769,10.7829023,18850101,18770101,18850101,window_1877_1885,
ITHS02648,Sassuolo Terminal,0.0,4.5112561156128,19310101,19150101,19310101,window_1915_1931,
ITHS02649,Sava,0.0,4.5112561156128,19080101,19080101,19080101,exact,
ITHS02650,Saviano,40.9056130,14.5050350,18990101,18860101,18990101,window_1886_1899,
ITHS02651,Savigliano,44.651337,7.663748,18760101,,18760101,open_by_1876,
ITHS02652,Savignano,45.9383157,11.0551461,18850101,18770101,18850101,window_1877_1885,
ITHS02653,Savignano Greci,41.230587,15.167109,18760101,,18760101,open_by_1876,
ITHS02655,Savio,44.2946807,12.3067551,18850101,18770101,18850101,window_1877_1885,
ITHS02656,Savona,44.306892,8.470259,18760101,,18760101,open_by_1876,
ITHS02657,Savonna,44.306892,8.470259,19310101,19150101,19310101,window_1915_1931,
ITHS02658,Scafati,40.746028,14.523253,18760101,,18760101,open_by_1876,
ITHS02659,Scala di Gioca,40.698881,8.59695,18760101,,18760101,open_by_1876,
ITHS02660,Scala di Giocca,40.698881,8.59695,18850101,18770101,18850101,window_1877_1885,
ITHS02661,Scalea Santa Domenica Talao,39.8083,15.80139,18990101,18860101,18990101,window_1886_1899,
ITHS02662,Scalenghe,44.89018,7.490745,18990101,18860101,18990101,window_1886_1899,
ITHS02663,Scaletta,45.7163976,10.2112710,18760101,,18760101,open_by_1876,
ITHS02664,Scaletta Zanclea,38.04635,15.465376,18850101,18770101,18850101,window_1877_1885,
ITHS02665,Scalilli,37.5950324,14.9104847,18990101,18860101,18990101,window_1886_1899,
ITHS02667,Scandiano,0.0,4.5112561156128,18850101,18770101,18850101,window_1877_1885,
ITHS02668,Scanzano Montalbano,40.2535544,16.7056052,18760101,,18760101,open_by_1876,
ITHS02669,Scarlino,42.942002,10.836798,18990101,18860101,18990101,window_1886_1899,
ITHS02671,Schivenoglia,44.982550744406,11.086614177661,18990101,18860101,18990101,window_1886_1899,
ITHS02672,Schlanders Silandro,46.6280688,10.7734765,19310101,19150101,19310101,window_1915_1931,
ITHS02674,Sciara,37.9148918,13.7623432,18760101,,18760101,open_by_1876,
ITHS02675,Scicli,36.789939,14.698759,18990101,18860101,18990101,window_1886_1899,
ITHS02676,Scilla,38.251202,15.710886,18990101,18860101,18990101,window_1886_1899,
ITHS02677,Scisciano,40.9160130,14.4857350,19060101,19060101,19060101,exact,
ITHS02678,Scorcetoli,44.34431,9.911853,19030101,19030101,19030101,exact,
ITHS02679,Scordia,37.294595,14.851219,18990101,18860101,18990101,window_1886_1899,
ITHS02680,Scurcula Marsicana,42.053136,13.344374,18990101,18860101,18990101,window_1886_1899,
ITHS02681,Secli-Neviano-Aradeo,0.0,4.5112561156128,19040101,19040101,19040101,exact,
ITHS02682,Secugnago,45.223253,9.58684,18760101,,18760101,open_by_1876,
ITHS02683,Sedico Bribano,46.095424,12.086508,18990101,18860101,18990101,window_1886_1899,
ITHS02684,Sedrina,45.7817498,9.6237030,18990101,18860101,18990101,window_1886_1899,
ITHS02685,Segesta,37.918415809653,12.932362309373,19060101,19060101,19060101,exact,
ITHS02686,Segni,41.6914426,13.0231783,18760101,,18760101,open_by_1876,
ITHS02687,Selinunte,37.5839540,12.8404213,19120101,19120101,19120101,exact,
ITHS02688,Sella di Corno,42.360461,13.189876,18990101,18860101,18990101,window_1886_1899,
ITHS02689,Sella Elecci,39.9280828,9.5636050,19100101,19100101,19100101,exact,
ITHS02690,Sellero,46.053489526001,10.348881707105,19110101,19110101,19110101,exact,
ITHS02691,Sellia Marina,38.903666,16.764788,18990101,18860101,18990101,window_1886_1899,
ITHS02692,Senigallia,43.716277,13.221652,18850101,18770101,18850101,window_1877_1885,
ITHS02693,Senorbi,39.5350440,9.1301410,18990101,18860101,18990101,window_1886_1899,
ITHS02694,Sepino,41.413946,14.657456,18850101,18770101,18850101,window_1877_1885,
ITHS02695,Seppiana,46.0581764,8.2165691,19030101,19030101,19030101,exact,
ITHS02696,Seregno,45.64601,9.20285,18760101,,18760101,open_by_1876,
ITHS02697,Seriate,45.683145,9.724628,18760101,,18760101,open_by_1876,
ITHS02698,Serino,40.858838,14.860182,18850101,18770101,18850101,window_1877_1885,
ITHS02699,Sermide,-9.019375697908,4.5112471566161,18990101,18860101,18990101,window_1886_1899,
ITHS02701,Serra S.Quirico,43.444879,13.027408,18760101,,18760101,open_by_1876,
ITHS02702,Serra San Quirico,43.444879,13.027408,18850101,18770101,18850101,window_1877_1885,
ITHS02703,Serradifalco,37.431804,13.883299,18760101,,18760101,open_by_1876,
ITHS02704,Serralunga,45.5945366,8.1402922,18760101,,18760101,open_by_1876,
ITHS02705,Serramanna,39.4240400,8.9231380,18760101,,18760101,open_by_1876,
ITHS02706,Serravalle,44.5676571,7.4254091,18760101,,18760101,open_by_1876,
ITHS02707,Serravalle Scrivia,44.72393,8.858548,18850101,18770101,18850101,window_1877_1885,
ITHS02708,Serravezza Querceta,43.9777797,10.1994077,18850101,18770101,18850101,window_1877_1885,
ITHS02709,Serri,39.7017470,9.1441390,18990101,18860101,18990101,window_1886_1899,
ITHS02710,Serricciolo,44.2037024,10.0301703,19120101,19120101,19120101,exact,
ITHS02711,Servigliano,43.0816214,13.4937644,19100101,19100101,19100101,exact,
ITHS02713,Sessa Aurunca-Roccamonfina,41.1955,13.8761,18990101,18860101,18990101,window_1886_1899,
ITHS02715,Sesto,46.6719672,12.3870513,18760101,,18760101,open_by_1876,
ITHS02716,Sesto Calende,45.726241,8.628135,18760101,,18760101,open_by_1876,
ITHS02717,Sesto Campano,41.420005,14.088909,18990101,18860101,18990101,window_1886_1899,
ITHS02718,Sesto Cordovado,45.8506122,12.8779689,18990101,18860101,18990101,window_1886_1899,
ITHS02719,Sesto Fiorentino,43.833297,11.191941,18990101,18860101,18990101,window_1886_1899,
ITHS02720,Sesto S.Giovanni,45.541087,9.23926,18760101,,18760101,open_by_1876,
ITHS02721,Sestri Levante,44.27626,9.397651,18760101,,18760101,open_by_1876,
ITHS02722,Sestri Levente,44.27626,9.397651,19310101,19150101,19310101,window_1915_1931,
ITHS02723,Sestri ponente,44.4249254,8.8499031,18760101,,18760101,open_by_1876,
ITHS02724,Settebagni,42.006438,12.520156,19030101,19030101,19030101,exact,
ITHS02725,Settecani-Castelvetro,44.5421261,10.9563225,18990101,18860101,18990101,window_1886_1899,
ITHS02726,Settimo,45.139834,7.769335,18760101,,18760101,open_by_1876,
ITHS02727,Settimo-Tavagnasco,45.546214,7.825189,18850101,18770101,18850101,window_1877_1885,
ITHS02728,Settimo Torinese,45.1372206,7.7712531,18850101,18770101,18850101,window_1877_1885,
ITHS02729,Settingiano,38.903198,16.510832,18990101,18860101,18990101,window_1886_1899,
ITHS02730,Seui,39.8405640,9.3212295,18990101,18860101,18990101,window_1886_1899,
ITHS02731,Sezzè,41.4984145,13.0592171,18760101,,18760101,open_by_1876,
ITHS02732,Sezze Romano,41.495542,13.038452,18990101,18860101,18990101,window_1886_1899,
ITHS02733,Sferro,37.502031,14.792131,18760101,,18760101,open_by_1876,
ITHS02734,Sgurgola,41.687018,13.146199,18760101,,18760101,open_by_1876,
ITHS02735,Sibari,39.749863,16.456922,18990101,18860101,18990101,window_1886_1899,
ITHS02736,Sicignano,40.5603110,15.3039570,18760101,,18760101,open_by_1876,
ITHS02737,Sicignano degli Alburni,40.605454,15.290904,18850101,18770101,18850101,window_1877_1885,
ITHS02738,Siculiana,37.3380858,13.4219962,19140101,19140101,19140101,exact,
ITHS02739,Siderno,38.2708,16.302,18760101,,18760101,open_by_1876,
ITHS02741,Sieci,43.790892,11.394608,18850101,18770101,18850101,window_1877_1885,
ITHS02742,Siena,43.331708,11.322972,18760101,,18760101,open_by_1876,
ITHS02743,Signa,43.775441,11.095961,18760101,,18760101,open_by_1876,
ITHS02744,Siligo,40.5764803,8.7272730,19000101,19000101,19000101,exact,
ITHS02745,Siliqua,39.297005,8.813078,18760101,,18760101,open_by_1876,
ITHS02746,Silvi,42.55911,14.110365,18760101,,18760101,open_by_1876,
ITHS02747,Simaxis,39.9217680,8.7000244,18850101,18770101,18850101,window_1877_1885,
ITHS02748,Simeri-Crichi,38.883068,16.716122,18990101,18860101,18990101,window_1886_1899,
ITHS02750,Sinalunga,43.216189,11.744866,18760101,,18760101,open_by_1876,
ITHS02751,Sindia,40.2962162,8.6562562,18990101,18860101,18990101,window_1886_1899,
ITHS02752,Sinigaglia,45.5468800,11.6445800,18760101,,18760101,open_by_1876,
ITHS02753,Sinopoli,38.2639858,15.8772991,19060101,19060101,19060101,exact,
ITHS02754,Sipicciano,42.546495,12.254318,18990101,18860101,18990101,window_1886_1899,
ITHS02755,Siracusa,37.068906,15.280896,18760101,,18760101,open_by_1876,
ITHS02756,Siracusa Marittima,37.068906,15.280896,19310101,19150101,19310101,window_1915_1931,
ITHS02757,Sizzano,45.573834,8.436024,18850101,18770101,18850101,window_1877_1885,
ITHS02758,Soarza,45.0431445,10.0101861,19100101,19100101,19100101,exact,
ITHS02759,Soffratta,45.976377,12.299346,18990101,18860101,18990101,window_1886_1899,
ITHS02760,Solagna,45.815434,11.72134,19110101,19110101,19110101,exact,
ITHS02761,Solarolo,44.356425,11.849183,18760101,,18760101,open_by_1876,
ITHS02762,Solarussa,39.952525,8.679813,18850101,18770101,18850101,window_1877_1885,
ITHS02764,Soleminis,39.3479629,9.1817083,18990101,18860101,18990101,window_1886_1899,
ITHS02765,Solero,44.915886,8.51043,18760101,,18760101,open_by_1876,
ITHS02766,Soleto,0.0,4.5112561156128,18850101,18770101,18850101,window_1877_1885,
ITHS02767,Solicchiata,37.8650985,15.0729026,18990101,18860101,18990101,window_1886_1899,
ITHS02768,Soliera,44.7383497,10.9247932,18760101,,18760101,open_by_1876,
ITHS02769,Solignano,44.614024,9.98014,18990101,18860101,18990101,window_1886_1899,
ITHS02771,Solofra,40.834504,14.843975,18850101,18770101,18850101,window_1877_1885,
ITHS02772,Solopaca,41.210521,14.571413,18760101,,18760101,open_by_1876,
ITHS02773,Sombreno,45.7268619,9.6125435,19090101,19090101,19090101,exact,
ITHS02775,Somma,40.8740190,14.4385068,18760101,,18760101,open_by_1876,
ITHS02776,Somma Lombardo,45.686423,8.712991,18850101,18770101,18850101,window_1877_1885,
ITHS02777,Sommacampagna,45.3975493,10.8452300,18760101,,18760101,open_by_1876,
ITHS02778,Sommacampagna-Sona,45.4263707,10.8441503,18850101,18770101,18850101,window_1877_1885,
ITHS02779,Sommariva del Bosco,44.770754,7.777086,18850101,18770101,18850101,window_1877_1885,
ITHS02780,Soncino,45.4043663,9.8597075,19030101,19030101,19030101,exact,
ITHS02781,Sondrio,46.167064,9.872928,18850101,18770101,18850101,window_1877_1885,
ITHS02782,Sonico,46.163219789193,10.3512505745,19110101,19110101,19110101,exact,
ITHS02783,Sonnino,41.4142596,13.2415221,18990101,18860101,18990101,window_1886_1899,
ITHS02784,Sora,41.716618,13.618601,18990101,18860101,18990101,window_1886_1899,
ITHS02785,Soragna,44.9351793,10.1342594,18990101,18860101,18990101,window_1886_1899,
ITHS02786,Sorbolo,0.0,4.5112561156128,18850101,18770101,18850101,window_1877_1885,
ITHS02787,Soresina,45.283083,9.85664,18760101,,18760101,open_by_1876,
ITHS02788,Sorgono,40.0259520,9.1020340,18990101,18860101,18990101,window_1886_1899,
ITHS02789,Sori,44.369795,9.106006,18760101,,18760101,open_by_1876,
ITHS02790,Sorrento,0.0,4.5112561156128,18990101,18860101,18990101,window_1886_1899,
ITHS02791,Sorso,40.8249090,8.5830985,18990101,18860101,18990101,window_1886_1899,
ITHS02792,Soverato,38.684339,16.549416,18760101,,18760101,open_by_1876,
ITHS02793,Soveria Mannelli,39.0828900,16.3718980,18990101,18860101,18990101,window_1886_1899,
ITHS02795,Spagnuola,37.83631,12.477051,18850101,18770101,18850101,window_1877_1885,
ITHS02796,Sparagogna,37.571355,14.632266,19100101,19100101,19100101,exact,
ITHS02797,Sparagogna,37.571355,14.632266,19100101,19100101,19100101,exact,
ITHS02798,Sparanise,41.185707,14.092954,18760101,,18760101,open_by_1876,
ITHS02799,Spello,42.9844,12.668884,18760101,,18760101,open_by_1876,
ITHS02800,Spercenigo,45.6648719,12.3531967,18850101,18770101,18850101,window_1877_1885,
ITHS02801,Spezia,45.0381342,7.6694941,18760101,,18760101,open_by_1876,
ITHS02802,Spezzano,44.5328443,10.8427564,18850101,18770101,18850101,window_1877_1885,
ITHS02803,Spezzano Albanese Terme,39.707307,16.287599,18990101,18860101,18990101,window_1886_1899,
ITHS02804,Spigno,44.539437,8.317924,18760101,,18760101,open_by_1876,
ITHS02805,Spilamberto,44.5334130,11.0240826,18990101,18860101,18990101,window_1886_1899,
ITHS02806,Spina,45.491568,12.177168,18760101,,18760101,open_by_1876,
ITHS02807,Spinazzola,40.953396,16.087173,18990101,18860101,18990101,window_1886_1899,
ITHS02808,Spinetoli-Colli,42.87032,13.762811,18990101,18860101,18990101,window_1886_1899,
ITHS02809,Spinetta,44.882378,8.683146,18760101,,18760101,open_by_1876,
ITHS02810,Spluga,46.3003462,9.4800746,18990101,18770101,18990101,window_1877_1899,
ITHS02811,Spoleto,42.748121,12.736142,18760101,,18760101,open_by_1876,
ITHS02812,Spongano,0.0,4.5112561156128,19100101,19100101,19100101,exact,
ITHS02813,Spotorno,44.2272571,8.4191772,18760101,,18760101,open_by_1876,
ITHS02814,Spotorno Noli,44.226528,8.410932,18990101,18860101,18990101,window_1886_1899,
ITHS02815,Spresiano,45.77763,12.266984,18760101,,18760101,open_by_1876,
ITHS02816,Squillace,38.77705,16.570418,18850101,18770101,18850101,window_1877_1885,
ITHS02817,Squinzano,40.439266,18.046097,18760101,,18760101,open_by_1876,
ITHS02818,Staggia,43.4222709,11.1824751,18990101,18860101,18990101,window_1886_1899,
ITHS02819,Stagno,43.7730483,11.1212113,18990101,18770101,18990101,window_1877_1899,
ITHS02820,Stanghella,45.13209,11.749094,18760101,,18760101,open_by_1876,
ITHS02823,Stella di Corno,42.360461,13.189876,18850101,18770101,18850101,window_1877_1885,
ITHS02824,Stellata-Ficarolo,-9.019375697908,4.5112471566161,18990101,18860101,18990101,window_1886_1899,
ITHS02825,Sternatia,0.0,4.5112561156128,18760101,,18760101,open_by_1876,
ITHS02826,Stia,-9.019375697908,4.5112471566161,19030101,19030101,19030101,exact,
ITHS02827,Sticciano,42.929333,11.118621,18760101,,18760101,open_by_1876,
ITHS02828,Stilo,38.4766124,16.4672633,18990101,18860101,18990101,window_1886_1899,
ITHS02829,Stimigliano,42.289811,12.568632,18760101,,18760101,open_by_1876,
ITHS02830,Stradella,45.079465,9.300865,18760101,,18760101,open_by_1876,
ITHS02831,Strambino,45.382508,7.887955,18760101,,18760101,open_by_1876,
ITHS02832,Strevi,44.697771,8.525525,18760101,,18760101,open_by_1876,
ITHS02833,Striano,40.8158549,14.5764685,19060101,19060101,19060101,exact,
ITHS02834,Strigno,46.051003,11.514327,18990101,18860101,18990101,window_1886_1899,
ITHS02835,Strona,45.6165650,8.1691220,18990101,18860101,18990101,window_1886_1899,
ITHS02836,Stroncone,42.517955,12.65372,18990101,18860101,18990101,window_1886_1899,
ITHS02837,Strongoli,39.228139,17.108256,18760101,,18760101,open_by_1876,
ITHS02838,Sturla,44.3991806,8.9785847,18760101,,18760101,open_by_1876,
ITHS02839,Subbiano,-9.019375697908,4.5112471566161,18990101,18860101,18990101,window_1886_1899,
ITHS02840,Subiaco,41.9267153,13.0944317,19020101,19020101,19020101,exact,
ITHS02841,Suelli,39.5627440,9.1321410,18990101,18860101,18990101,window_1886_1899,
ITHS02842,Sulmona,42.060836,13.907156,19030101,19030101,19030101,exact,
ITHS02843,Sulzano,45.689894080276,10.10102742197,19100101,19100101,19100101,exact,
ITHS02844,Suno,45.620435,8.519344,18990101,18860101,18990101,window_1886_1899,
ITHS02845,Superga,45.0781154,7.7713722,18990101,18770101,18990101,window_1877_1899,
ITHS02846,Surbo,40.3960280,18.1334220,18990101,18860101,18990101,window_1886_1899,
ITHS02847,Surbo,40.3960280,18.1334220,18990101,18770101,18990101,window_1877_1899,
ITHS02848,Susa,45.138622,7.052311,18760101,,18760101,open_by_1876,
ITHS02849,Susegana,45.821054,12.258364,18990101,18860101,18990101,window_1886_1899,
ITHS02850,Sutera,37.5252277,13.7313165,18990101,18860101,18990101,window_1886_1899,
ITHS02851,Suzzara,44.994432,10.756138,18760101,,18760101,open_by_1876,
ITHS02852,Taggia,43.8696068,7.8364582,18760101,,18760101,open_by_1876,
ITHS02853,Tagliacozzo,42.070701,13.255664,18990101,18860101,18990101,window_1886_1899,
ITHS02854,Taino Angera,45.772269,8.60599,18850101,18770101,18850101,window_1877_1885,
