stop_id,stop_name,stop_lat,stop_lon,stop_desc,location_type,location_accuracy,date_opened,date_opened_min,date_opened_max,date_precision,date_closed
us:n00400,"Node (42.742,-71.201)",42.741663,-71.200635,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00401,"Node (42.741,-71.201)",42.74141,-71.2007,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00402,"Node (42.708,-71.768)",42.707901,-71.768196,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00403,"Node (42.707,-71.767)",42.707306,-71.766924,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00404,"Node (42.703,-71.537)",42.702555,-71.537194,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00405,"Node (42.702,-71.537)",42.702234,-71.537272,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00406,"Node (42.851,-72.557)",42.851213,-72.556741,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00407,"Node (42.851,-72.556)",42.850851,-72.55593,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00408,"Node (42.723,-72.317)",42.722573,-72.316769,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00409,"Node (42.722,-72.316)",42.721867,-72.315925,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00410,"Node (42.716,-72.065)",42.71628,-72.065042,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00411,"Node (43.135,-72.441)",43.134911,-72.440836,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00412,"Node (43.136,-72.446)",43.136136,-72.445733,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00413,"Node (42.727,-72.463)",42.726978,-72.462666,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00414,"Node (42.724,-72.462)",42.723802,-72.461564,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00415,"Node (43.078,-70.763)",43.078107,-70.762703,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00416,"Node (43.073,-70.770)",43.072711,-70.769603,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00417,"Node (43.066,-70.778)",43.066011,-70.778397,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00418,"Node (43.649,-72.319)",43.649277,-72.318859,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00419,"Node (43.649,-72.317)",43.648553,-72.317326,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00420,"Node (43.647,-72.314)",43.647016,-72.314052,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00421,"Node (42.870,-70.865)",42.870497,-70.865152,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00422,"Node (42.813,-70.877)",42.8126,-70.877274,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00423,"Node (42.603,-70.878)",42.602826,-70.877724,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00424,"Node (42.700,-71.434)",42.700116,-71.434306,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00425,"Node (42.701,-71.435)",42.700676,-71.434591,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00426,"Node (42.637,-71.374)",42.637208,-71.373536,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00427,"Node (43.589,-73.296)",43.588802,-73.295885,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00428,"Node (43.492,-73.248)",43.491685,-73.247756,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00429,"Node (43.374,-73.253)",43.373503,-73.252521,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00430,"Node (43.373,-73.252)",43.373394,-73.252483,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00431,"Node (43.305,-73.255)",43.304736,-73.254871,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00432,"Node (42.942,-73.275)",42.942289,-73.274843,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00433,"Node (42.942,-73.274)",42.942302,-73.274401,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00434,"Node (42.949,-73.402)",42.949068,-73.401854,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00435,"Node (42.949,-73.400)",42.949136,-73.399515,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00436,"Node (42.906,-73.692)",42.906044,-73.69187,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00437,"Node (43.000,-73.839)",43.000009,-73.839395,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00438,"Node (42.918,-73.748)",42.918389,-73.748209,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00439,"Node (42.908,-73.694)",42.907758,-73.693834,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00440,"Node (42.907,-73.693)",42.907333,-73.693332,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00441,"Node (42.907,-73.692)",42.906617,-73.692488,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00442,Alexandria,31.302266,-92.442597,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00443,Alexandria,31.295933,-92.442145,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00444,Chattanooga,35.068408,-85.218907,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00445,Boyce,34.986364,-85.154832,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00446,Dalton,34.774577,-84.967389,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00447,Kingston,34.236665,-84.947686,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00448,Cartersville,34.173629,-84.800404,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00449,Atlanta,33.750129,-84.398945,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00450,Atlanta,33.741305,-84.410801,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00451,Statesline,34.987981,-84.943884,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00452,Knoxville,35.958308,-83.945904,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00453,Knoxville,35.966266,-83.925923,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00454,Athens,35.441241,-84.611035,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00455,Chast,35.289771,-84.751835,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00456,Cleveland,35.144969,-84.881489,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00457,Cleveland,35.146019,-84.880779,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00458,Cleveland,35.136,-84.884472,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00459,Shehan,32.482562,-85.71007,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00462,Westpoint,32.872293,-85.185111,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00463,Opelika,32.647587,-85.380106,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00464,Opelika,32.645407,-85.383008,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00465,Opelika,32.637409,-85.37518,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00466,Opelika,32.636115,-85.396508,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00467,Agusta,33.477328,-81.959361,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00468,Athens,33.961169,-83.377834,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00469,Union Point,33.614851,-83.074484,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00470,Cumming,33.519262,-82.81724,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00471,Camac,33.445202,-82.650834,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00472,Agusta,33.470229,-81.963428,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00473,Cumming,33.515631,-82.814045,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00474,Gordon,32.881991,-83.330792,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00475,Millen,32.800593,-81.948108,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00476,Savannah,32.090407,-81.154102,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00477,Macon,32.825388,-83.6302,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00478,Morrow's,35.076682,-80.906108,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00479,Morrow's,35.076466,-80.906273,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00480,"Node (36.541,-78.539)",36.541019,-78.539259,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00481,Fair Bluff,34.292266,-79.06322,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00482,Hardeeville,32.229262,-81.148921,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00483,Hardeeville,32.229698,-81.148327,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00484,Kingville,33.795687,-80.691956,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00485,Kingville,33.803817,-80.699947,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00486,Branchville,33.251279,-80.815689,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00487,Five Mile Turn Out,32.854575,-79.98759,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00488,Charleston,32.776572,-79.930919,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00489,Kingville,33.803491,-80.695261,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00490,Kingville,33.808951,-80.704967,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00491,Wateree,33.884734,-80.555621,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00492,Wateree,33.884322,-80.555988,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00493,Columbia,33.990325,-81.033801,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00494,"Node (43.143,-72.454)",43.142563,-72.454319,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00495,"Node (43.138,-72.450)",43.137978,-72.449964,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00496,"Node (44.146,-72.037)",44.146322,-72.036889,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00497,"Node (44.152,-72.043)",44.151624,-72.042815,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00498,"Node (44.153,-72.045)",44.153161,-72.044534,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00499,"Node (44.318,-72.034)",44.318315,-72.033594,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00500,"Node (44.317,-72.033)",44.316656,-72.033163,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00501,St. Francisville,30.781339,-91.378217,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00502,Laurel Hill,30.999242,-91.334188,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00503,"Node (31.106,-91.300)",31.105849,-91.299549,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00504,St. Joseph,39.766006,-94.859505,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00505,St. Joseph,39.753307,-94.854408,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00506,Weston,39.280151,-94.834267,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00507,Weston,39.315704,-94.852585,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00508,"Node (42.495,-88.324)",42.494562,-88.324462,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00509,"Node (42.498,-88.328)",42.498356,-88.328154,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00510,"Node (41.516,-90.572)",41.51623,-90.572284,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00511,"Node (41.521,-90.568)",41.521008,-90.568206,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00512,"Node (41.512,-90.576)",41.512123,-90.575789,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00513,"Node (41.725,-83.720)",41.724723,-83.719683,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00514,"Node (40.035,-76.512)",40.034645,-76.512194,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00515,"Node (40.538,-76.963)",40.537949,-76.963252,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00516,"Node (40.567,-76.699)",40.566591,-76.699055,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00517,"Node (41.575,-75.505)",41.574708,-75.504999,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00518,"Node (41.578,-75.259)",41.577794,-75.258944,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00519,"Node (43.103,-79.027)",43.103306,-79.026745,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00520,"Node (42.442,-76.511)",42.441903,-76.511134,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00521,"Node (42.206,-76.506)",42.206086,-76.506205,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00522,"Node (42.080,-71.408)",42.07969,-71.407533,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00523,Stevenson,34.866476,-85.847319,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00524,Stevenson,34.868389,-85.838317,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00525,"Node (39.592,-75.698)",39.591725,-75.697758,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00526,Charlestown,39.536562,-75.96406,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00527,"Node (41.366,-76.960)",41.366392,-76.96001,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00528,"Node (41.231,-77.005)",41.231057,-77.004672,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00529,"Node (40.024,-76.493)",40.023531,-76.492777,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00530,"Node (38.619,-82.576)",38.619286,-82.575846,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00531,"Node (38.617,-82.572)",38.616661,-82.572467,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00532,"Node (38.637,-82.575)",38.636809,-82.574848,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00533,"Node (38.638,-82.574)",38.638168,-82.574331,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00535,"Node (36.500,-77.643)",36.499944,-77.643437,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00536,Weldon,36.430009,-77.596883,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00537,Point of Rocks,39.280357,-77.522085,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00538,Mount Airy,39.364434,-77.122332,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00539,Hagerstown,39.645918,-77.721244,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00540,Hagerstown,39.62272,-77.72736,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00541,"Node (42.371,-71.066)",42.371027,-71.065966,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00542,"Node (42.599,-70.879)",42.598573,-70.879018,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00543,"Node (41.308,-82.968)",41.308294,-82.968168,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00544,"Node (41.443,-82.739)",41.44254,-82.739453,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00545,"Node (40.875,-75.755)",40.87482,-75.754998,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00546,"Node (40.875,-75.775)",40.874808,-75.775146,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00547,"Node (40.873,-75.772)",40.873181,-75.772337,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00548,"Node (40.862,-75.817)",40.861726,-75.81675,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00549,"Node (42.254,-73.797)",42.254447,-73.797161,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00550,"Node (42.345,-73.597)",42.345017,-73.596764,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00551,"Node (43.000,-73.840)",43.000341,-73.840035,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00552,"Node (43.097,-73.796)",43.09692,-73.795974,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00553,"Node (42.723,-73.692)",42.723403,-73.691719,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00554,"Node (42.794,-73.679)",42.794223,-73.679027,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00555,Grand Gulf,32.220385,-90.940733,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00556,Port Gibson,31.960623,-90.984363,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00557,St. Francisville,30.778671,-91.377914,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00558,"Node (30.534,-92.082)",30.533979,-92.08218,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00559,Algiers,29.981597,-90.079991,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00560,"Node (30.123,-90.140)",30.122931,-90.139924,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00561,"Node (42.245,-83.606)",42.245007,-83.606153,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00562,"Node (42.270,-83.724)",42.269718,-83.723847,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00563,"Node (42.417,-83.086)",42.416594,-83.085935,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00564,"Node (42.638,-83.291)",42.638253,-83.290959,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00565,"Node (42.378,-83.057)",42.377606,-83.057072,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00566,"Node (42.729,-82.490)",42.729433,-82.489767,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00567,"Node (38.859,-90.101)",38.859436,-90.100979,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00568,"Node (38.610,-89.372)",38.610254,-89.372235,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00569,St Louis,38.665742,-90.175614,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00570,"Node (38.683,-89.584)",38.683468,-89.584253,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00571,"Node (38.894,-90.184)",38.894253,-90.184269,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00572,"Node (39.163,-89.497)",39.162569,-89.497456,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00573,"Node (44.803,-68.776)",44.802977,-68.775733,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00574,"Node (44.934,-68.646)",44.934022,-68.645718,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00575,"Node (42.216,-73.864)",42.215552,-73.863629,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00576,"Node (42.874,-74.460)",42.874248,-74.459762,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00577,"Node (40.574,-74.610)",40.574331,-74.609988,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00578,"Node (40.815,-74.094)",40.815284,-74.093562,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00579,"Node (40.917,-74.174)",40.916832,-74.173883,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00580,"Node (41.361,-76.962)",41.361094,-76.962053,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00581,"Node (41.681,-77.064)",41.681199,-77.06406,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00582,"Node (40.863,-76.795)",40.863083,-76.795485,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00583,"Node (40.682,-76.189)",40.682216,-76.188957,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00584,"Node (40.681,-76.191)",40.680757,-76.191194,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00585,"Node (40.661,-76.212)",40.66084,-76.211889,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00586,"Node (40.570,-75.999)",40.569604,-75.998674,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00587,"Node (41.233,-77.005)",41.233394,-77.005091,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00588,"Node (40.327,-78.922)",40.327052,-78.922174,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00589,"Node (40.429,-78.378)",40.429318,-78.377609,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00590,La Grange,35.046377,-89.24502,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00591,Moscow,35.06266,-89.418456,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00592,Cleveland,35.135668,-84.884734,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00593,Macon,32.826683,-83.63259,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00594,Forsyth,33.032631,-83.93816,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00595,Wilmington,34.224951,-77.949525,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00596,Weldon,36.439007,-77.584255,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00597,"Node (41.115,-83.178)",41.115038,-83.178147,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00598,Portsmouth,36.827266,-76.331471,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00599,Norfolk,36.848243,-76.283939,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00600,Duffields,39.35993,-77.844177,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00601,Martinsburg,39.456328,-77.964881,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00602,"Node (40.047,-77.516)",40.047461,-77.515696,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00603,"Node (40.233,-76.914)",40.232687,-76.9137,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00604,"Node (40.353,-74.448)",40.352907,-74.448494,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00605,"Node (40.478,-74.291)",40.478024,-74.291141,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00606,"Node (43.025,-78.877)",43.025468,-78.877021,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00607,"Node (43.170,-78.691)",43.169949,-78.690628,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00608,"Node (43.171,-78.691)",43.170652,-78.691279,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00609,"Node (43.095,-79.057)",43.094503,-79.056816,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00610,"Node (43.168,-77.595)",43.168227,-77.594968,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00611,"Node (43.237,-77.568)",43.23715,-77.567932,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00612,"Node (43.054,-76.986)",43.054436,-76.98601,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00613,"Node (43.061,-76.190)",43.061059,-76.190092,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00614,"Node (41.938,-71.286)",41.938196,-71.285819,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00615,"Node (42.224,-71.000)",42.224479,-71.000345,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00616,"Node (41.875,-71.061)",41.874863,-71.060902,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00617,"Node (42.036,-71.156)",42.036401,-71.155659,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00618,"Node (42.775,-71.087)",42.775407,-71.087098,Railway network node (line endpoint / junction),0,1,18450101,18400101,18450101,window_1840_1845,
us:n00619,"Node (42.698,-71.162)",42.697507,-71.161904,Railway network node (line endpoint / junction),0,1,18450101,18400101,18450101,window_1840_1845,
